,City,Make,Mileage,Model,Price,State,Vin,Year
281,Aurora,Audi,60622.0,A62.0T,23335.0, CO,WAUGFAFC3DN011035,2013.0
282,Clearwater,Audi,19738.0,A52.0T,27238.0, FL,WAULFAFR4EA045058,2014.0
283,Lodi,Audi,85032.0,A52dr,15495.0, NJ,WAULFAFRXCA036636,2012.0
284,Brooklyn,Audi,39551.0,A62.0T,25985.0, NY,WAUGFAFC8EN004115,2014.0
285,Creve Coeur,Audi,32513.0,A52.0T,23988.0, MO,WAULFAFR9DA070455,2013.0
286,Houston,Audi,51822.0,Q73.0T,34622.0, TX,WA1DGAFEXDD012557,2013.0
287,Salem,Audi,120000.0,A42007.5,8995.0, OR,WAUEF78E77A088382,2007.0
288,Marietta,Audi,53483.0,A44dr,11990.0, GA,WAUSF78K39N044786,2009.0
289,Torrington,Audi,52609.0,Q52.0T,26279.0, CT,WA1LFAFP3EA019336,2014.0
290,Boulder,Audi,49764.0,S4quattro,28899.0, CO,WAUBGAFL6DA222678,2013.0
291,Baltimore,Audi,85743.0,S52dr,19495.0, MD,WAUCGAFH8AN015102,2010.0
292,Broomfield,Audi,1062.0,Q5Premium,44000.0, CO,WA1ANAFY8J2001843,2018.0
293,Fort Worth,Audi,98955.0,A84dr,11991.0, TX,WAULL44E96N025425,2006.0
294,Canton,Audi,46806.0,A63.0T,25500.0, MA,WAUFGAFC1EN120653,2014.0
295,Riverside,Audi,52417.0,Q3quattro,25888.0, CA,WA1EFCFS9FR012032,2015.0
296,Fredericksburg,Audi,90013.0,A62.0T,18550.0, VA,WAUGFAFC6DN079233,2013.0
297,Orlando,Audi,44377.0,S4quattro,28999.0, FL,WAUBGAFL1EA047998,2014.0
298,Chamblee,Audi,22495.0,Q73.0T,48668.0, GA,WA1AAAF77HD015959,2017.0
299,Atlanta,Audi,7500.0,Q52.0,39250.0, GA,WA1C2AFP6HA070300,2017.0
300,San Diego,Audi,26978.0,A3Sedan,19995.0, CA,WAUACGFF5F1003993,2015.0
301,Daytona Beach,Audi,13070.0,A3Cabriolet,30770.0, FL,WAU3FLFF2F1063724,2015.0
302,Dallas,Audi,9408.0,A4Premium,39912.0, TX,WAUENAF44HN034395,2017.0
303,Scottsdale,Audi,6266.0,A3Sedan,25500.0, AZ,WAUEFGFF6F1137078,2015.0
304,Bellevue,Audi,48215.0,A42.0T,22991.0, WA,WAUFFAFL1EN007014,2014.0
305,Roswell,Audi,55713.0,A62.0T,24890.0, GA,WAUDFAFC0EN101652,2014.0
306,Carson,Audi,42589.0,A3Sedan,18429.0, CA,WAUCCGFF7F1023669,2015.0
307,Creve Coeur,Audi,69697.0,A73.0T,29920.0, MO,WAUYGAFC7DN081462,2013.0
308,Charlotte,Audi,37934.0,S5Coupe,34737.0, NC,WAUVGAFR7DA008316,2013.0
309,Addison,Audi,46924.0,A83.0T,31990.0, IL,WAUAGAFD9DN002111,2013.0
310,N. Miami Beach,Audi,28257.0,A63.0T,33999.0, FL,WAUFGAFC9FN018695,2015.0
311,Morton Grove,Audi,11301.0,A3Sedan,28000.0, IL,WAUE8GFF2G1026149,2016.0
312,Beaverton,Audi,12826.0,A3Sedan,27991.0, OR,WAUJ8GFF9G1028558,2016.0
313,Littleton,Audi,21209.0,A73.0T,56950.0, CO,WAU2GAFC1GN105362,2016.0
314,St. Petersburg,Audi,23870.0,Q73.0T,37491.0, FL,WA1LGAFE5FD004476,2015.0
315,Schenectady,Audi,95261.0,A34dr,9500.0, NY,WAUBEAFM3BA006475,2011.0
316,Madison,Audi,84665.0,Q5quattro,18997.0, NC,WA1WKAFP7BA061741,2011.0
317,Stuart,Audi,4593.0,S8,121991.0, FL,WUAJ5AFD4HN900519,2017.0
318,Upper Saddle River,Audi,7879.0,A4Premium,35577.0, NJ,WAUANAF42HN043319,2017.0
319,Chicago,Audi,17498.0,A3Sedan,25881.0, IL,WAUBFGFF9F1073850,2015.0
320,Newnan,Audi,40686.0,A74dr,32440.0, GA,WAUYGAFC0CN157277,2012.0
321,Winnsboro,Audi,10157.0,A63.0T,48683.0, LA,WAUFGAFC0GN171161,2016.0
322,Canton,Audi,20369.0,A3Sedan,22990.0, MA,WAUA7GFF8G1068830,2016.0
323,Lincolnwood,Audi,35482.0,A62.0T,27990.0, IL,WAUGFAFC3FN024385,2015.0
324,Philadelphia,Audi,88854.0,A44dr,11995.0, PA,WAUSF78K09N023619,2009.0
325,N. Miami Beach,Audi,925.0,A5,42997.0, FL,WAUDNCF56JA006319,2018.0
326,Charlotte,Audi,38919.0,A3Sedan,21990.0, NC,WAUACGFF1F1024422,2015.0
327,Richmond,Audi,106963.0,allroad5dr,7200.0, VA,WA1YL54B65N026979,2005.0
328,Rocklin,Audi,51296.0,A42.0T,24297.0, CA,WAUBFAFL0FN015489,2015.0
329,Houston,Audi,29456.0,A52.0T,26885.0, TX,WAULFAFR9DA068897,2013.0
330,Atlanta,Audi,4881.0,A3,31499.0, GA,WAUB8GFF7H1039158,2017.0
331,Colorado Springs,Audi,47239.0,A34dr,16900.0, CO,WAUKEAFM6CA121279,2012.0
332,Richmond,Audi,34249.0,A34dr,17500.0, CA,WAUMFAFM5AA121177,2010.0
333,Arlington,Audi,56637.0,Q52.0T,26987.0, VA,WA1LFAFP9EA101054,2014.0
334,Downers Grove,Audi,30001.0,A73.0T,41499.0, IL,WAU2GAFC4EN076758,2014.0
335,Longmont,Audi,169033.0,TT2dr,6999.0, CO,TRUWT28N931002346,2003.0
336,Augusta,Audi,34250.0,A42.0T,23980.0, ME,WAUBFAFL1EN037502,2014.0
337,Selma,Audi,6342.0,TTRoadster,41995.0, TX,TRUT5CFV5G1023478,2016.0
338,El Cajon,Audi,38558.0,Q5quattro,25995.0, CA,WA1DKAFP8CA109403,2012.0
339,Woodbridge,Audi,34000.0,A73.0T,42997.0, VA,WAUWGAFC8EN153259,2014.0
340,Sterling,Audi,39113.0,A8,50800.0, VA,WAUR2AFD1EN005409,2014.0
341,Bellevue,Audi,33432.0,A63.0T,33996.0, WA,WAUFGAFC4FN013808,2015.0
342,Honolulu,Audi,93433.0,A44dr,7999.0, HI,WAUBF78E58A138135,2008.0
343,Wall,Audi,3248.0,Q3quattro,31995.0, NJ,WA1JCCFS9HR002689,2017.0
344,Sanford,Audi,59518.0,A8,40000.0, FL,WAURMAFD0EN001927,2014.0
345,Naugatuck,Audi,104800.0,A34dr,7495.0, CT,WAUKF78P29A017565,2009.0
346,Tampa,Audi,4648.0,A4ultra,31044.0, FL,WAUGMAF42HN050655,2017.0
347,North Lauderdale,Audi,14663.0,Q52.0,35825.0, FL,WA1C2AFP0HA091658,2017.0
348,Anchorage,Audi,18134.0,A42.0T,28950.0, AK,WAUFFAFL8FN022479,2015.0
349,Tampa,Audi,79921.0,A84dr,26990.0, FL,WAUAVAFD4BN001015,2011.0
350,Palo Alto,Audi,1000.0,A3,41405.0, CA,WAUUPBFF5HA123543,2017.0
351,Temple Hills,Audi,63981.0,A8,31989.0, MD,WAURGAFD3DN012569,2013.0
352,Morton Grove,Audi,38102.0,A42.0T,24509.0, IL,WAUFFAFL4EA088467,2014.0
353,Chicago,Audi,22267.0,S5Cabriolet,37995.0, IL,WAUCGAFH5DN008709,2013.0
354,Delray Beach,Audi,11875.0,A7Premium,59473.0, FL,WAUW2BFC3HN014651,2017.0
355,Hinsdale,Audi,31327.0,S5Cabriolet,33999.0, IL,WAUVGAFH0DN000624,2013.0
356,Riverside,Audi,29117.0,A3Sedan,19887.0, CA,WAUACGFF0F1002959,2015.0
357,Hoffman Estates,Audi,27574.0,A63.0T,35498.0, IL,WAUHGAFCXEN087550,2014.0
358,MONTCLAIR,Audi,63847.0,A52dr,21000.0, CA,WAULFAFH5BN008189,2011.0
359,Milford,Audi,39659.0,A42.0T,21390.0, MA,WAUBFAFL5EN018533,2014.0
360,Great Neck,Audi,34533.0,A42.0T,23795.0, NY,WAUFFAFL9EN004121,2014.0
361,Newtown Square,Audi,2654.0,R8,149995.0, PA,WUAEAAFX8H7901376,2017.0
362,Avondale,Audi,53117.0,A42.0T,19716.0, AZ,WAUEFAFL7EN026548,2014.0
363,Marietta,Audi,48216.0,TT2dr,14590.0, GA,TRUMF38J081036040,2008.0
364,Flemington,Audi,74152.0,Q53.0T,24500.0, NJ,WA1DGAFP7DA064036,2013.0
365,Renton,Audi,85749.0,TTCoupe,18986.0, WA,TRUBFAFK0E1001243,2014.0
366,Chicago,Audi,30122.0,A62.0T,33997.0, IL,WAUGFAFC4FN003173,2015.0
367,Chicago,Audi,10420.0,TT,40920.0, IL,TRUC5AFV8H1006437,2017.0
368,Madison,Audi,23009.0,A3Sedan,20838.0, WI,WAUACGFF7F1010248,2015.0
369,Woodlands,Audi,48.0,A4Premium,36913.0, TX,WAUENAF46HN014441,2017.0
370,Hasbrouck Heights,Audi,91833.0,A44dr,14795.0, NJ,WAUSFAFLXCA023196,2012.0
371,Carrollton,Audi,36972.0,allroad2.0T,29596.0, TX,WA1UFAFL6EA077104,2014.0
372,Philadelphia,Audi,20599.0,A3Sedan,21280.0, PA,WAUACGFF5F1007686,2015.0
373,Houston,Audi,88193.0,A74dr,25980.0, TX,WAUYGAFC4CN077948,2012.0
374,West Islip,Audi,48131.0,Q73.0T,35888.0, NY,WA1LGAFE4ED013507,2014.0
375,St. George,Audi,58851.0,Q73.0T,32795.0, UT,WA1DGBFE0DD009513,2013.0
376,Middle Village,Audi,45982.0,Q52.0T,22995.0, NY,WA1LFAFP1DA062331,2013.0
377,Jersey City,Audi,58958.0,Q52.0T,23995.0, NJ,WA1LFAFP3DA022560,2013.0
378,Arlington,Audi,47286.0,A8,48987.0, VA,WAU32AFD1FN002355,2015.0
379,Nashville,Audi,79374.0,A44dr,18500.0, TN,WAUWFBFL0CA025093,2012.0
380,Salem,Audi,29396.0,allroad2.0T,31000.0, OR,WA1UFAFLXEA124361,2014.0
381,Burbank,Audi,16051.0,A3Sedan,23995.0, CA,WAUA7GFF5G1050298,2016.0
382,Mount Prospect,Audi,55253.0,A3Sedan,23480.0, IL,WAUEFGFF3F1010014,2015.0
383,Atlanta,Audi,46842.0,A52.0T,22999.0, GA,WAUMFAFR0FA028022,2015.0
384,PLANO,Audi,16928.0,A62.0T,36413.0, TX,WAUGFAFC4GN109236,2016.0
385,Hillside,Audi,68191.0,Q52.0T,19477.0, NJ,WA1LFAFP5DA032703,2013.0
386,Bensenville,Audi,87318.0,A64dr,17995.0, IL,WAUGGAFC9CN178303,2012.0
387,Lakewood,Audi,28498.0,Q52.0T,36991.0, CO,WA1LFAFP6FA139620,2015.0
388,Wilmington,Audi,8494.0,A63.0T,54250.0, DE,WAUH2AFCXHN082092,2017.0
389,Riverview,Audi,125305.0,Q7quattro,11999.0, MI,WA1AV74L17D014604,2007.0
390,Marietta,Audi,58475.0,Q73.0T,34500.0, GA,WA1LGAFE1FD000750,2015.0
391,Ewing,Audi,29485.0,Q52.0T,32995.0, NJ,WA1LFAFP1EA123436,2014.0
392,Redondo Bch,Audi,24434.0,Q52.0T,30908.0, CA,WA1LFAFP1EA110878,2014.0
393,Madison,Audi,77579.0,Q5quattro,20989.0, NC,WA1DKAFP0CA078163,2012.0
394,Crest hill,Audi,110485.0,A44dr,6995.0, IL,WAUDF78E26A011509,2006.0
395,El Cajon,Audi,58764.0,A42.0T,17977.0, CA,WAUAFAFL1DA064099,2013.0
396,Westborough,Audi,21601.0,A63.0T,33995.0, MA,WAUHGAFC6EN008908,2014.0
397,Cockeysville,Audi,53217.0,A42.0T,19520.0, MD,WAUFFAFL9DN041796,2013.0
398,North Hollywood,Audi,124558.0,A8,5985.0, CA,WAUML44E04N000964,2004.0
399,Columbus,Audi,47500.0,A44dr,9100.0, OH,WAUDF78E26A027502,2006.0
400,Riverside,Audi,43984.0,A62.0T,25987.0, CA,WAUCFAFC3EN112236,2014.0
401,Sarasota,Audi,5547.0,A62.0T,40000.0, FL,WAUC8AFC3HN085702,2017.0
402,Downers Grove,Audi,32513.0,Q53.0T,31495.0, IL,WA1DGAFP6EA045849,2014.0
403,Eden Prairie,Audi,58468.0,S52dr,22408.0, MN,WAURV78T89A048060,2009.0
404,Seattle,Audi,53198.0,A42.0T,18875.0, WA,WAUAFAFL8EN021356,2014.0
405,Grapevine,Audi,10.0,Q5Premium,47777.0, TX,WA1ANAFY9J2014200,2018.0
406,Sacramento,Audi,59475.0,A62.0T,24997.0, CA,WAUDFBFC0EN150842,2014.0
407,Creve Coeur,Audi,69674.0,A52.0T,22988.0, MO,WAUWFAFR7DA022109,2013.0
408,Plano,Audi,44703.0,A42.0T,18990.0, TX,WAUBFAFL7EN030585,2014.0
409,Orland Park,Audi,36073.0,A52.0T,28900.0, IL,WAULFAFR1EA001440,2014.0
410,Tinley Park,Audi,44995.0,S5Coupe,34955.0, IL,WAUVGAFR4EA040058,2014.0
411,Golden,Audi,24000.0,Q3quattro,29980.0, CO,WA1EFCFS5FR004235,2015.0
412,Westmont,Audi,40674.0,A62.0T,23877.0, IL,WAUGFAFC5EN044104,2014.0
413,Fredericksburg,Audi,6300.0,S5Coupe,47997.0, VA,WAUV4AFRXGA008632,2016.0
414,Carrollton,Audi,40693.0,A73.0T,49888.0, TX,WAU2GAFC2GN005576,2016.0
415,Costa Mesa,Audi,81068.0,Q52.0T,21996.0, CA,WA1LFAFP4EA064740,2014.0
416,Sacramento,Audi,107000.0,A52dr,12998.0, CA,WAULFAFR6AA016879,2010.0
417,Pembroke Pines,Audi,68436.0,A42.0T,15300.0, FL,WAUAFAFL6EA044982,2014.0
418,Indianapolis,Audi,121811.0,A44dr,4995.0, IN,WAULC68E43A149174,2003.0
419,Sanford,Audi,51825.0,A52.0T,28977.0, FL,WAUJFAFH4EN008843,2014.0
420,Glenwood Springs,Audi,54717.0,A42.0T,18323.0, CO,WAUFFAFL3DN014366,2013.0
421,Charlotte,Audi,70720.0,RS44dr,31000.0, NC,WUARU78E07N900191,2007.0
422,Marietta,Audi,70580.0,A52dr,15490.0, GA,WAUJFAFH6AN019160,2010.0
423,Matteson,Audi,53309.0,A63.0T,29655.0, IL,WAUHGAFC1EN066828,2014.0
424,Branford,Audi,74308.0,S44dr,22000.0, CT,WAUBGAFL4CA093659,2012.0
425,Cherry Hill,Audi,11185.0,Q3quattro,29655.0, NJ,WA1EFCFS7GR012306,2016.0
426,Highlands Ranch,Audi,54992.0,Q73.0T,33984.0, CO,WA1LGAFE7ED017275,2014.0
427,Selma,Audi,82878.0,A8,24995.0, TX,WAURVAFD9BN023630,2011.0
428,Edinburg,Audi,35760.0,A3Sedan,23180.0, TX,WAUA7GFF2G1008557,2016.0
429,Morton Grove,Audi,21877.0,S7quattro,57509.0, IL,WAUW2AFC4EN089820,2014.0
430,Reno,Audi,3859.0,A3Sedan,31500.0, NV,WAUB8GFF8G1025008,2016.0
431,Nashville,Audi,25243.0,SQ5quattro,43180.0, TN,WA1CGAFP6FA010208,2015.0
432,Delray Beach,Audi,56653.0,A3Sedan,17495.0, FL,WAUCCGFF8F1053795,2015.0
433,Plano,Audi,33743.0,A62.0T,25490.0, TX,WAUGFAFC2EN063662,2014.0
434,San Diego,Audi,84856.0,A44dr,12995.0, CA,WAUAFAFL6CN017027,2012.0
435,Mechanicsburg,Audi,53014.0,Q52.0T,28999.0, PA,WA1LFAFP1EA097498,2014.0
436,Rocklin,Audi,14947.0,A42.0T,27062.0, CA,WAUEFAFL2FN013403,2015.0
437,Fife,Audi,43152.0,A42.0T,22395.0, WA,WAUDFAFL9EN014896,2014.0
438,Los Angeles,Audi,30931.0,A62.0T,27900.0, CA,WAUGFAFC4EN086375,2014.0
439,Fife,Audi,12421.0,Q52.0,40995.0, WA,WA1L2AFP5HA070112,2017.0
440,Aurora,Audi,69328.0,A44dr,16135.0, CO,WAUWFAFL0BA043456,2011.0
441,Seaside,Audi,34148.0,A73.0T,46990.0, CA,WAU2GAFC5FN005618,2015.0
442,Streamwood,Audi,46224.0,S4quattro,32995.0, IL,WAUBGAFL5EA061886,2014.0
443,Tampa,Audi,28037.0,A3Sedan,21500.0, FL,WAUCCGFF7F1019377,2015.0
444,Marietta,Audi,102134.0,A74dr,23900.0, GA,WAUSGAFC1CN010004,2012.0
445,West Palm Beach,Audi,39648.0,Q73.0T,32999.0, FL,WA1LGAFE4FD005991,2015.0
446,Colorado Springs,Audi,7711.0,Q3quattro,40694.0, CO,WA1EFCFS9GR010007,2016.0
447,Marietta,Audi,23934.0,A3Sedan,21999.0, GA,WAUA7GFF0G1005429,2016.0
448,Tucson,Audi,93344.0,A34dr,11988.0, AZ,WAUBFBFM7BA032418,2011.0
449,Toms River,Audi,56568.0,A42.0T,23995.0, NJ,WAUFFAFL7GN006517,2016.0
450,National City,Audi,78538.0,A52dr,15977.0, CA,WAUJFAFH2BN014989,2011.0
451,Cincinnati,Audi,95414.0,A8,12282.0, OH,WAUMV44E47N021721,2007.0
452,Aurora,Audi,40226.0,A42.0T,25990.0, CO,WAUFFAFL3EN034702,2014.0
453,Chantilly,Audi,117561.0,A42005,5999.0, VA,WAUAC48H25K008882,2005.0
454,Englewood,Audi,72342.0,A44dr,15704.0, CO,WAUFFAFL5CN007708,2012.0
455,Green Brook Township,Audi,37455.0,A42.0T,20888.0, NJ,WAUBFAFL2EA090328,2014.0
456,San Antonio,Audi,58887.0,A3Sedan,17990.0, TX,WAUCCGFFXF1008633,2015.0
457,Lodi,Audi,36523.0,A84.0T,38477.0, NJ,WAUA2AFDXEN010346,2014.0
458,Carrollton,Audi,33811.0,A3Sedan,19296.0, TX,WAUA7GFF3G1054057,2016.0
459,Downers Grove,Audi,116204.0,S44dr,10499.0, IL,WAUGL78E36A151655,2006.0
460,Baltimore,Audi,79992.0,A45dr,9995.0, MD,WAUKF78E18A098233,2008.0
461,Pembroke Pines,Audi,9967.0,Q52.0,34900.0, FL,WA1L2AFP4HA021404,2017.0
462,Colorado Springs,Audi,17211.0,A8,55694.0, CO,WAU34AFDXGN012457,2016.0
463,Gilbert,Audi,21083.0,A3Sedan,21587.0, AZ,WAUEFGFF4F1076989,2015.0
464,Charlotte,Audi,64209.0,S5Coupe,31991.0, NC,WAUCGAFR8EA041284,2014.0
465,Orlando,Audi,31979.0,Q73.0T,33999.0, FL,WA1LGAFE8ED011629,2014.0
466,Valencia,Audi,30692.0,A42.0T,21995.0, CA,WAUEFAFL8EA083221,2014.0
467,Bronx,Audi,40997.0,A42.0T,22995.0, NY,WAUFFAFL8EN026269,2014.0
468,Las Vegas,Audi,8396.0,A4Premium,31961.0, NV,WAUGNAF47HN024341,2017.0
469,MADISON,Audi,45209.0,A3Sedan,21577.0, WI,WAUEFGFF9F1023009,2015.0
470,Bellingham,Audi,106032.0,A34dr,16995.0, WA,WAUMFAFM3AA164903,2010.0
471,Westborough,Audi,32440.0,A63.0T,31995.0, MA,WAUFGAFC9FN031317,2015.0
472,Grapevine,Audi,50335.0,Q52.0T,31722.0, TX,WA1LFAFP9FA016118,2015.0
473,Bensenville,Audi,20182.0,A42.0T,26546.0, IL,WAUFFAFL0FN016837,2015.0
474,Naperville,Audi,23642.0,Q53.0TDI,39977.0, IL,WA1CMAFPXFA042152,2015.0
475,Denver,Audi,65020.0,A4AWD,17939.0, CO,WAUBFCFL1CA107208,2012.0
476,Colorado Springs,Audi,105835.0,Q5quattro,15995.0, CO,WA1DKAFP3BA026248,2011.0
477,Fort Worth,Audi,3132.0,A8,63336.0, TX,WAU44AFD8HN011636,2017.0
478,Doylestown,Audi,20920.0,A42.0T,22255.0, PA,WAUBFAFL7EN040792,2014.0
479,Phoenix,Audi,33408.0,S4quattro,39991.0, AZ,WAUBGAFL0GA001033,2016.0
480,Littleton,Audi,72406.0,allroad2.0T,24950.0, CO,WA1UFAFL4EA089364,2014.0
481,Dallas,Audi,38645.0,A74dr,34441.0, TX,WAUYGAFC8CN073501,2012.0
482,Fort Myers,Audi,21797.0,Q5quattro,40995.0, FL,WA1D7AFP5GA009833,2016.0
483,Mongaup Valley,Audi,129342.0,A44dr,8995.0, NY,WAUDF78E58A165389,2008.0
484,SYLVANIA,Audi,24133.0,A63.0T,36399.0, OH,WAUFGAFC4FN019463,2015.0
485,Mission Viejo,Audi,11426.0,A4ultra,29985.0, CA,WAUGMAF49HN031584,2017.0
486,Oneonta,Audi,104913.0,SQ5quattro,25995.0, NY,WA1CGAFP8EA106663,2014.0
487,PEORIA,Audi,46079.0,A52.0T,30994.0, IL,WAULFAFH9EN004490,2014.0
488,Canandaigua,Audi,62880.0,S44dr,26000.0, NY,WAUKGAFL2CA072261,2012.0
489,Des Plaines,Audi,44917.0,A8,36885.0, IL,WAURGAFD8EN010432,2014.0
490,Portland,Audi,53842.0,Q73.0TDI,42000.0, OR,WA1CMAFEXFD007480,2015.0
491,West Palm Beach,Audi,35585.0,A52.0T,21999.0, FL,WAULFAFR2EA023916,2014.0
492,Boxborough,Audi,21777.0,allroad2.0T,33995.0, MA,WA1UFAFL5EA105118,2014.0
493,Concord,Audi,7928.0,A4Premium,42750.0, CA,WAUENAF49HN044209,2017.0
494,Farmington,Audi,39498.0,Q52.0T,27984.0, UT,WA1LFAFP7EA078261,2014.0
495,Fort Myers,Audi,24231.0,A42.0T,21890.0, FL,WAUAFAFL6EA059983,2014.0
496,Kannapolis,Audi,136412.0,A44dr,9588.0, NC,WAUVF78K89A213222,2009.0
497,Raynham,Audi,34762.0,A8,40995.0, MA,WAUR2AFD0EN009113,2014.0
498,Palo Alto,Audi,5516.0,S5,48500.0, CA,WAUC4AFR2HA000257,2017.0
499,Philadelphia,Audi,40667.0,A42.0T,25230.0, PA,WAUAFAFL0GN003887,2016.0
500,Portland,Audi,12652.0,Q53.0TDI,39900.0, OR,WA1CMAFP1EA070646,2014.0
501,Duluth,Audi,61788.0,Q73.0T,39995.0, GA,WA1DGAFE4FD003288,2015.0
502,Westborough,Audi,20583.0,A52.0T,29500.0, MA,WAUCFAFH0EN007049,2014.0
503,Decatur,Audi,47585.0,A44dr,16995.0, IL,WAUBFAFL0BN033940,2011.0
504,Marietta,Audi,97828.0,Q7quattro,21499.0, GA,WA1LGAFE5CD006692,2012.0
505,San Jose,Audi,83751.0,Q7quattro,24888.0, CA,WA1MYAFE3AD003594,2010.0
506,Princeton,Audi,11895.0,A4Premium,36497.0, NJ,WAUENAF42HN011892,2017.0
507,Scottsdale,Audi,28012.0,Q3quattro,28792.0, AZ,WA1EFCFS9FR013178,2015.0
508,Hanover,Audi,85423.0,S44dr,21866.0, MA,WAUMGAFL7BA059996,2011.0
509,Sacramento,Audi,99941.0,A34dr,11980.0, CA,WAUPEAFMXBA035154,2011.0
510,Sykesville,Audi,95493.0,A42.0T,17395.0, MD,WAUFFAFL7EN041636,2014.0
511,Riverside,Audi,99911.0,A52dr,14649.0, CA,WAULFAFR9AA068958,2010.0
512,Chicago,Audi,30764.0,A8,34991.0, IL,WAURGAFD9EN002727,2014.0
513,Philadelphia,Audi,16244.0,S5Coupe,44780.0, PA,WAUC4AFR2GA033855,2016.0
514,West Islip,Audi,40000.0,A3Sedan,19888.0, NY,WAUBFGFF2F1055108,2015.0
515,Houston,Audi,85202.0,Q73.0T,26476.0, TX,WA1LGBFE2DD011307,2013.0
516,Fredericksburg,Audi,69037.0,Q5quattro,17597.0, VA,WA1LFAFP1BA058633,2011.0
517,Naples,Audi,11121.0,R82dr,99957.0, FL,WUAENAFG9CN002860,2012.0
518,Montclair,Audi,43124.0,Q73.0T,34500.0, CA,WA1LGAFE9ED010943,2014.0
519,Miami,Audi,33793.0,A8,39999.0, FL,WAU3GAFD9FN007675,2015.0
520,Summit,Audi,14779.0,R82dr,94900.0, NJ,WUADUAFG6CN001972,2012.0
521,Carrollton,Audi,37598.0,A42.0T,26996.0, TX,WAUBFAFL0GN014828,2016.0
522,Columbus,Audi,45878.0,A74dr,34000.0, OH,WAU2GAFCXCN130707,2012.0
523,Henderson,Audi,52849.0,S5Coupe,29910.0, NV,WAUCGAFR1DA018816,2013.0
524,Manheim,Audi,9888.0,S5Coupe,47991.0, PA,WAUC4AFR7GA020793,2016.0
525,Woods Cross,Audi,15137.0,A52.0T,27199.0, UT,WAUMFAFH0FN005744,2015.0
526,Littleton,Audi,31999.0,A3Sedan,21950.0, CO,WAUCCGFF6F1053259,2015.0
527,Albany,Audi,44815.0,allroad2.0T,26995.0, OR,WA1UFAFL9DA066855,2013.0
528,Newton,Audi,28842.0,A3Sedan,23750.0, MA,WAUEFGFF8F1001163,2015.0
529,Morton Grove,Audi,29726.0,A63.0T,35557.0, IL,WAUFGAFC0FN021260,2015.0
530,Houston,Audi,46834.0,Q73.0T,42998.0, TX,WA1DGAFE0FD008553,2015.0
531,Raleigh,Audi,81006.0,A42005,7950.0, NC,WAULT68E85A107562,2005.0
532,Colma,Audi,6472.0,A4Premium,32994.0, CA,WAUANAF45HN025297,2017.0
533,Littleton,Audi,137840.0,allroad5dr,6310.0, CO,WA1YD64B85N026369,2005.0
534,Shrewsbury,Audi,28479.0,A63.0T,30490.0, NJ,WAUFGAFC3EN159924,2014.0
535,Grapevine,Audi,39225.0,A3Sedan,23591.0, TX,WAUA7GFF3G1018871,2016.0
536,Dallas,Audi,76738.0,Q73.0T,30455.0, TX,WA1LGAFE1ED011147,2014.0
537,Newton,Audi,48290.0,Q73.0T,35900.0, NJ,WA1LGAFE6FD004907,2015.0
538,South Easton,Audi,40970.0,Q73.0T,32990.0, MA,WA1DGAFE2DD016019,2013.0
539,Plano,Audi,37554.0,A62.0T,26990.0, TX,WAUFFAFC4FN006490,2015.0
540,Austin,Audi,11106.0,Q52.0,41995.0, TX,WA1L2AFP7HA046054,2017.0
541,Plano,Audi,34173.0,A62.0T,26490.0, TX,WAUGFAFC1EN067685,2014.0
542,San Francisco,Audi,28196.0,S5Coupe,43000.0, CA,WAUGGAFR2FA014052,2015.0
543,Upper Saddle River,Audi,12440.0,Q52.0,38642.0, NJ,WA1C2AFP8HA094713,2017.0
544,Austin,Audi,9805.0,Q3FrontTrak,35995.0, TX,WA1HCCFS8HR005906,2017.0
545,Honolulu,Audi,67817.0,R82dr,69995.0, HI,WUAAU34229N003037,2009.0
546,Brooklyn,Audi,65365.0,Q52.0T,23985.0, NY,WA1LFAFP9DA009375,2013.0
547,Mechanicsburg,Audi,9527.0,Q5quattro,37899.0, PA,WA1C2AFP9GA058754,2016.0
548,Long Island  City,Audi,59785.0,A3Sedan,19468.0, NY,WAUBFGFF1F1001637,2015.0
549,Dallas,Audi,79100.0,Q52.0T,22995.0, TX,WA1LFAFP3EA029025,2014.0
550,Fishers,Audi,29860.0,A62.0T,27990.0, IN,WAUGFAFC9EN112145,2014.0
551,Salt Lake,Audi,125264.0,A64dr,6000.0, UT,WAUKG74F36N033059,2006.0
552,San Antonio,Audi,56104.0,Q73.0T,37991.0, TX,WA1DGAFE4ED003113,2014.0
553,Chicago,Audi,57575.0,A8,21995.0, IL,WAUMV94E98N013418,2008.0
554,Princeton,Audi,44430.0,Q52.0T,26894.0, NJ,WA1CFAFP3EA119677,2014.0
555,Crystal Lake,Audi,35787.0,A8,44990.0, IL,WAUR2AFD6EN008600,2014.0
556,Marietta,Audi,82718.0,S44dr,14999.0, GA,WAUGL78E58A146301,2008.0
557,Minnetonka,Audi,28951.0,A8,43500.0, MN,WAURGAFD4EN004997,2014.0
558,Centennial,Audi,63463.0,A74dr,33091.0, CO,WAU3GAFC8CN162771,2012.0
559,Chicago,Audi,7576.0,Q52.0,37991.0, IL,WA1C2AFPXHA014229,2017.0
560,Beaverton,Audi,100969.0,Q5quattro,15691.0, OR,WA1WKAFP0AA053835,2010.0
561,Portland,Audi,20817.0,A3Sedan,25000.0, OR,WAUBFGFFXF1003239,2015.0
