Price,Year,Mileage,City,State,Vin,Make,Model
23000,2013,47434,Rockaway, NJ,5J8TB4H37DL002573,Acura,RDXAWD
23995,2014,47330,Waterbury, CT,5J8TB4H57EL009493,Acura,RDXAWD
24442,2014,47297,Charlotte, NC,5J8TB3H34EL015616,Acura,RDXFWD
19500,2016,47140,Falls Church, VA,19UDE2F74GA003489,Acura,ILXAutomatic
21100,2015,46961,Mayfield, KY,19UUB1F35FA008196,Acura,TLXFWD
23000,2015,46870,Union City, GA,19UUB1F55FA005963,Acura,TLXFWD
22441,2015,46840,Chesapeake, VA,19UUB1F35FA004245,Acura,TLXFWD
24590,2014,46775,Clearwater, FL,5J8TB3H53EL016290,Acura,RDXFWD
15700,2013,46498,El Cajon, CA,19VDE1F33DE021232,Acura,ILX5-Speed
23500,2014,46251,El Cajon, CA,5J8TB4H5XEL002246,Acura,RDXAWD
23995,2015,46165,Columbus, OH,5J8TB4H55FL002009,Acura,RDXAWD
24988,2015,46119,Littleton, NH,5J8TB4H31FL005990,Acura,RDXAWD
21450,2015,45950,Duluth, GA,19UUB1F58FA001664,Acura,TLXFWD
21700,2015,45854,Chantilly, VA,19UUB1F58FA002734,Acura,TLXFWD
24500,2015,45734,Yonkers, NY,5J8TB4H5XFL001941,Acura,RDXAWD
22998,2015,45647,Concord, CA,19UUB1F56FA008581,Acura,TLXFWD
25490,2014,45643,Aurora, CO,5J8TB4H34EL000474,Acura,RDXAWD
25200,2015,45235,Ardmore, PA,5J8TB4H51FL005151,Acura,RDXAWD
23999,2015,44969,West Palm Beach, FL,5J8TB4H58FL013909,Acura,RDXAWD
22992,2015,44969,Marietta, GA,19UUB1F55FA002240,Acura,TLXFWD
25500,2015,44890,Saco, ME,5J8TB4H55FL005864,Acura,RDXAWD
23994,2015,44869,Duluth, GA,19UUB2F39FA004836,Acura,TLXFWD
21473,2015,44811,West Palm Beach, FL,19UUB2F55FA020811,Acura,TLXFWD
27000,2015,44679,Wilmington, NC,5J8TB3H56FL003860,Acura,RDXFWD
25691,2015,44575,Arlington, TX,5J8TB3H57FL007433,Acura,RDXFWD
25385,2015,44389,Wappingers Falls, NY,5J8TB3H50FL003708,Acura,RDXFWD
23995,2014,44324,Bayside, NY,5J8TB4H51EL005391,Acura,RDXAWD
22500,2015,44277,St Louis, MO,19UUB2F36FA005975,Acura,TLXFWD
23833,2015,44145,Chicago, IL,19UUB3F57FA000890,Acura,TLXSH-AWD
26092,2015,44070,Fredericksburg, VA,5J8TB4H59FL001509,Acura,RDXAWD
22999,2013,43892,Marietta, GA,5J8TB4H5XDL021443,Acura,RDXAWD
24697,2015,43875,Dublin, OH,5J8TB4H32FL017694,Acura,RDXAWD
19250,2013,43853,Salisbury, MD,19UUA8F53DA013729,Acura,TLwith
22500,2015,43768,Louisville, KY,19UUB2F36FA001344,Acura,TLXFWD
24990,2016,43761,South Easton, MA,5J8TB3H3XGL009533,Acura,RDXFWD
17950,2011,43698,Montclair, CA,JH4CW2H53BC001179,Acura,TSX
23388,2013,43684,Swanzey, NH,5J8TB4H51DL020875,Acura,RDXAWD
23620,2015,43614,Chesapeake, VA,19UUB1F35FA002513,Acura,TLXFWD
22700,2015,43545,Hazelwood, MO,19UUB2F34FA005358,Acura,TLXFWD
24995,2014,43398,Denton, TX,5J8TB3H54EL010496,Acura,RDXFWD
23990,2014,43350,Milford, CT,5J8TB4H30EL005509,Acura,RDXAWD
22598,2015,43345,Annapolis, MD,19UUB2F5XFA016981,Acura,TLXFWD
22899,2015,43329,Warner Robins, GA,19UUB2F78FA000277,Acura,TLXFWD
14000,2008,43309,Greensboro, NC,JH4KB16578C002137,Acura,RL4dr
24000,2014,43265,St Louis, MO,5J8TB4H35EL016490,Acura,RDXAWD
25499,2015,43044,Concord, CA,5J8TB4H38FL001922,Acura,RDXAWD
21980,2015,43035,Pleasanton, CA,19UUB1F38FA009214,Acura,TLXFWD
23450,2015,42875,Blair, NE,19UUB1F56FA000853,Acura,TLXFWD
22865,2015,42837,Anderson, IN,19UUB2F30FA009049,Acura,TLXFWD
23000,2015,42765,Louisville, KY,19UUB2F34FA009152,Acura,TLXFWD
22900,2014,42661,Chantilly, VA,5J8TB4H57EL005248,Acura,RDXAWD
23990,2015,42572,Plano, TX,5J8TB3H39FL005777,Acura,RDXFWD
23995,2015,42543,San Antonio, TX,19UUB3F52FA009495,Acura,TLXSH-AWD
25800,2015,42521,Austin, TX,5J8TB3H35FL010006,Acura,RDXFWD
23999,2015,42422,North Miami, FL,5J8TB3H53FL007459,Acura,RDXFWD
22999,2015,42412,Berlin, CT,19UUB2F3XFA001203,Acura,TLXFWD
24018,2015,42365,Sanford, FL,19UUB2F77FA017233,Acura,TLXFWD
25599,2014,42296,Verona, NJ,5J8TB4H55EL010531,Acura,RDXAWD
21800,2015,42255,Ephrata, PA,19UUB1F50FA007975,Acura,TLXFWD
24975,2015,42242,Wappingers Falls, NY,5J8TB4H56FL006831,Acura,RDXAWD
25230,2015,42215,Buford, GA,5J8TB4H52FL006552,Acura,RDXAWD
22786,2015,42203,Milwaukee, WI,19UUB2F39FA004271,Acura,TLXFWD
24999,2015,41983,Concord, CA,5J8TB3H32FL002428,Acura,RDXFWD
24490,2015,41970,Plano, TX,5J8TB4H39FL003226,Acura,RDXAWD
21490,2015,41965,Plano, TX,19UUB1F54FA005047,Acura,TLXFWD
26800,2015,41865,Naperville, IL,5J8TB4H37FL006190,Acura,RDXAWD
24688,2015,41766,Irving, TX,5J8TB3H3XFL012060,Acura,RDXFWD
12999,2005,41576,Denville, NJ,JH4KB16595C003981,Acura,RLAutomatic
23377,2014,41502,Akron, OH,5J8TB4H54EL009662,Acura,RDXAWD
24477,2015,41490,Akron, OH,5J8TB4H51FL008745,Acura,RDXAWD
26000,2015,41321,Littleton, CO,5J8TB4H31FL022479,Acura,RDXAWD
23333,2015,41315,Bethesda, MD,19UUB2F33FA011202,Acura,TLXFWD
23990,2013,41309,Wakefield, MA,5J8TB4H54DL001821,Acura,RDXAWD
23909,2015,41295,Chicago, IL,5J8TB4H55FL004584,Acura,RDXAWD
23692,2014,41255,Phoenix, AZ,5J8TB3H53EL016094,Acura,RDXFWD
24694,2014,41067,Ardmore, PA,5J8TB4H3XEL008630,Acura,RDXAWD
23477,2014,40983,Akron, OH,5J8TB4H51EL013068,Acura,RDXAWD
25895,2015,40959,Bay Shore, NY,5J8TB4H3XFL020133,Acura,RDXAWD
22950,2015,40942,RALEIGH, NC,19UUB1F54FA005520,Acura,TLXFWD
21800,2015,40911,Ephrata, PA,19UUB2F36FA010237,Acura,TLXFWD
27995,2015,40716,Brentwood, TN,5J8TB3H56FL018195,Acura,RDXFWD
22788,2013,40617,Valencia, CA,5J8TB3H5XDL017287,Acura,RDXwith
23499,2014,40610,Concord, CA,5J8TB3H38EL007566,Acura,RDXFWD
24290,2015,40572,Chamblee, GA,19UUB1F56FA000447,Acura,TLXFWD
24123,2014,40570,Beaumont, TX,5J8TB3H54EL017304,Acura,RDXFWD
24887,2015,40533,Plano, TX,5J8TB3H36FL004375,Acura,RDXFWD
25129,2015,40514,Duluth, GA,5J8TB3H34FL001197,Acura,RDXFWD
22495,2015,40511,Collinsville, IL,19UUB2F7XFA000149,Acura,TLXFWD
23450,2015,40393,Plano, TX,19UUB1F5XFA001486,Acura,TLXFWD
22500,2013,40360,Montclair, CA,5J8TB3H50DL007948,Acura,RDXwith
22500,2015,40208,Stuart, FL,19UUB2F38FA001362,Acura,TLXFWD
24875,2014,40063,Royersford, PA,5J8TB4H36EL015008,Acura,RDXAWD
21940,2015,40046,Newnan, GA,19UUB1F36FA001273,Acura,TLXFWD
23993,2015,40043,McKinney, TX,19UUB2F50FA000904,Acura,TLXFWD
22450,2015,40021,Plano, TX,19UUB2F58FA005543,Acura,TLXFWD
22991,2015,39882,Arlington, TX,19UUB1F51FA006396,Acura,TLXFWD
24258,2014,39801,Fort Worth, TX,5J8TB3H5XEL017713,Acura,RDXFWD
22773,2015,39795,Pleasanton, CA,19UUB1F51FA019312,Acura,TLXFWD
25792,2014,39784,Surprise, AZ,5J8TB3H57EL013537,Acura,RDXFWD
25987,2015,39754,San Marcos, TX,5J8TB3H59FL007000,Acura,RDXFWD
23998,2013,39689,Langhorne, PA,5J8TB4H51DL009861,Acura,RDXAWD
25880,2015,39664,Austin, TX,5J8TB3H37FL014610,Acura,RDXFWD
24965,2015,39630,Wappingers Falls, NY,5J8TB4H32FL001785,Acura,RDXAWD
23300,2015,39533,Duluth, GA,19UUB1F56FA005230,Acura,TLXFWD
24980,2015,39415,Seekonk, MA,5J8TB4H31FL006072,Acura,RDXAWD
23990,2013,39404,Sarasota, FL,5J8TB3H35DL009659,Acura,RDXBase
26198,2015,39208,Groton, CT,5J8TB4H54FL003913,Acura,RDXAWD
22800,2015,39204,Middletown, NY,19UUB2F31FA003339,Acura,TLXFWD
25777,2015,39203,Hillside, NJ,5J8TB4H55FL001992,Acura,RDXAWD
22390,2015,39152,Milford, MA,19UUB1F52FA014975,Acura,TLXFWD
22981,2015,39039,Jenkintown, PA,19UUB1F3XFA004113,Acura,TLXFWD
24988,2015,38999,Fort Worth, TX,5J8TB3H55FL002733,Acura,RDXFWD
25927,2015,38912,Overland Park, KS,5J8TB3H32FL007290,Acura,RDXFWD
25990,2015,38699,Cary, NC,5J8TB3H32FL017351,Acura,RDXFWD
22991,2015,38627,Sarasota, FL,19UUB1F39FA001915,Acura,TLXFWD
22995,2015,38579,Hackettstown, NJ,19UUB2F36FA002042,Acura,TLXFWD
25121,2015,38519,Bay Shore, NY,5J8TB4H31FL019243,Acura,RDXAWD
24899,2015,38494,Martinsburg, WV,5J8TB4H36FL000395,Acura,RDXAWD
15990,2009,38480,Tampa, FL,JH4KB26649C000829,Acura,RL4dr
24500,2015,38407,Canton, MA,5J8TB4H34FL002033,Acura,RDXAWD
25991,2015,38331,Minneapolis, MN,5J8TB4H37FL011373,Acura,RDXAWD
16999,2015,38294,Montclair, CA,19VDE1F7XFE004305,Acura,ILX5-Speed
24777,2013,38280,Everett, WA,5J8TB4H32DL015733,Acura,RDXAWD
23895,2014,38092,Bethlehem, PA,5J8TB4H53EL022242,Acura,RDXAWD
25251,2015,38075,Santa Clara, CA,5J8TB3H34FL010451,Acura,RDXFWD
24500,2015,37908,Houston, TX,19UUB1F33FA006639,Acura,TLXFWD
24995,2014,37853,Langhorne, PA,5J8TB4H52EL000488,Acura,RDXAWD
25480,2015,37641,Philadelphia, PA,5J8TB3H31FL014246,Acura,RDXFWD
23300,2015,37635,Harrisonville, MO,19UUB2F36FA025983,Acura,TLXFWD
26750,2015,37595,Owings Mills, MD,5J8TB4H59FL010338,Acura,RDXAWD
23926,2015,37578,Chicago, IL,19UUB2F53FA006468,Acura,TLXFWD
23222,2015,37540,East Stroudsburg, PA,19UUB2F3XFA012248,Acura,TLXFWD
22190,2015,37400,Kennesaw, GA,19UUB2F35FA004686,Acura,TLXFWD
23995,2015,37344,Westborough, MA,5J8TB4H37FL002463,Acura,RDXAWD
25695,2015,37324,Wappingers Falls, NY,5J8TB4H36FL013826,Acura,RDXAWD
22955,2015,37226,Canton, CT,19UUB2F37FA006441,Acura,TLXFWD
23989,2014,37185,Green Brook Township, NJ,5J8TB4H38EL017116,Acura,RDXAWD
21994,2015,37179,Seffner, FL,19UUB2F54FA006205,Acura,TLXFWD
23977,2015,37160,Akron, OH,19UUB2F59FA004238,Acura,TLXFWD
25789,2015,37152,Modesto, CA,5J8TB3H31FL009905,Acura,RDXFWD
22988,2015,37141,Scarsdale, NY,19UUB1F30FA000992,Acura,TLXFWD
27500,2016,37135,Jacksonville, NC,5J8TB3H33GL009941,Acura,RDXFWD
23690,2015,37098,Plano, TX,19UUB2F59FA000660,Acura,TLXFWD
25000,2014,37083,Farmingdale, NY,5J8TB4H55EL020508,Acura,RDXAWD
17750,2015,36800,Sterling, VA,19VDE1F39FE006429,Acura,ILX5-Speed
24495,2015,36641,Indianapolis, IN,19UUB1F5XFA009376,Acura,TLXFWD
26918,2015,36635,Columbia, MO,5J8TB4H32FL008879,Acura,RDXAWD
22250,2015,36450,Louisville, KY,19UUB1F59FA007666,Acura,TLXFWD
26000,2015,36426,Framingham, MA,5J8TB4H56FL002830,Acura,RDXAWD
25999,2016,36391,Orlando, FL,5J8TB4H33GL012313,Acura,RDXAWD
26181,2015,36232,Milford, CT,5J8TB4H30FL019217,Acura,RDXAWD
24499,2015,36216,Houston, TX,19UUB2F35FA026042,Acura,TLXFWD
18500,2015,36163,Houston, TX,19VDE1F39FE006950,Acura,ILX5-Speed
23992,2015,36106,Minneapolis, MN,19UUB1F50FA005000,Acura,TLXFWD
23250,2015,36051,Louisville, KY,19UUB2F30FA006734,Acura,TLXFWD
24477,2015,36009,Akron, OH,5J8TB4H36FL005077,Acura,RDXAWD
23755,2015,35958,Bellevue, WA,19UUB1F31FA014044,Acura,TLXFWD
25000,2014,35957,Farmingdale, NY,5J8TB4H5XEL017670,Acura,RDXAWD
24999,2015,35920,San Antonio, TX,19UUB2F5XFA001901,Acura,TLXFWD
21995,2015,35916,Westampton, NJ,19UUB2F3XFA011214,Acura,TLXFWD
23991,2015,35852,Riverside, CA,19UUB1F50FA006891,Acura,TLXFWD
24885,2014,35789,Lanham, MD,5J8TB4H58EL004741,Acura,RDXAWD
22995,2015,35650,Groton, CT,19UUB1F5XFA000578,Acura,TLXFWD
23500,2015,35648,Louisville, KY,19UUB2F32FA013927,Acura,TLXFWD
26499,2015,35524,Concord, CA,5J8TB3H57FL001406,Acura,RDXFWD
22750,2015,35475,Cary, NC,19UUB1F38FA002957,Acura,TLXFWD
24995,2015,35437,Wappingers Falls, NY,5J8TB4H36FL017603,Acura,RDXAWD
23900,2015,35434,Naperville, IL,19UUB1F33FA001294,Acura,TLXFWD
23997,2015,35422,Bentonville, AR,19UUB2F52FA014030,Acura,TLXFWD
25000,2015,35341,Elmhurst, IL,5J8TB4H33FL007062,Acura,RDXAWD
26900,2015,35314,Montgomeryville, PA,5J8TB4H38FL018641,Acura,RDXAWD
26000,2015,35282,Tustin, CA,5J8TB3H39FL006654,Acura,RDXFWD
18488,2015,35113,Playa Vista, CA,19VDE1F38FE005269,Acura,ILX5-Speed
25981,2015,35029,Bethesda, MD,5J8TB4H34FL009046,Acura,RDXAWD
25999,2015,35021,Cambridge, MA,5J8TB4H30FL017533,Acura,RDXAWD
25552,2015,34987,Bloomington, MN,5J8TB4H36FL006116,Acura,RDXAWD
24992,2015,34987,Marietta, GA,19UUB2F58FA001461,Acura,TLXFWD
26995,2015,34976,Watertown, MA,5J8TB4H36FL013387,Acura,RDXAWD
25430,2015,34916,Chamblee, GA,19UUB2F56FA017416,Acura,TLXFWD
23307,2015,34871,Seattle, WA,19UUB1F35FA012975,Acura,TLXFWD
23588,2015,34847,Hyannis, MA,19UUB2F5XFA001266,Acura,TLXFWD
26995,2015,34845,Honolulu, HI,5J8TB3H39FL001891,Acura,RDXFWD
24290,2014,34753,Duluth, GA,5J8TB3H52EL012280,Acura,RDXFWD
23950,2014,34741,Kennesaw, GA,5J8TB3H5XEL017646,Acura,RDXFWD
25500,2014,34659,Tulsa, OK,5J8TB3H37EL000950,Acura,RDXFWD
24912,2014,34593,Sumner, WA,5J8TB4H34EL802314,Acura,RDXAWD
25980,2015,34560,Fredericksburg, VA,5J8TB4H38FL003198,Acura,RDXAWD
25995,2015,34509,Houston, TX,5J8TB3H32FL008651,Acura,RDXFWD
25374,2015,34487,Louisville, KY,19UUB2F35FA008253,Acura,TLXFWD
22888,2015,34230,Plano, TX,19UUB2F3XFA006935,Acura,TLXFWD
28429,2015,34206,Knoxville, TN,5J8TB4H51FL006977,Acura,RDXAWD
24992,2015,34170,Marietta, GA,19UUB2F57FA000673,Acura,TLXFWD
25988,2015,34129,Cedar Park, TX,5J8TB3H56FL011070,Acura,RDXFWD
24995,2015,34115,Springfield, VA,5J8TB4H31FL005374,Acura,RDXAWD
24844,2015,34005,Concord, CA,5J8TB3H30FL003268,Acura,RDXFWD
26490,2015,33997,Dallas, TX,5J8TB3H39FL005987,Acura,RDXFWD
24999,2015,33989,Concord, CA,5J8TB3H33FL002938,Acura,RDXFWD
26999,2015,33964,Gastonia, NC,5J8TB4H57FL018731,Acura,RDXAWD
27000,2015,33950,Ventura, CA,5J8TB3H3XFL011412,Acura,RDXFWD
25509,2014,33845,Morton Grove, IL,5J8TB4H56EL013597,Acura,RDXAWD
25698,2014,33739,Palatine, IL,5J8TB4H54EL019236,Acura,RDXAWD
24943,2015,33736,Medford, OR,19UUB2F34FA001598,Acura,TLXFWD
24499,2015,33698,Windsor, CO,5J8TB4H56FL007980,Acura,RDXAWD
23789,2015,33660,Oakhurst, NJ,19UUB2F55FA006147,Acura,TLXFWD
27000,2015,33621,Chicago, IL,5J8TB3H30FL013993,Acura,RDXFWD
24491,2015,33565,Minneapolis, MN,19UUB1F59FA003407,Acura,TLXFWD
26917,2015,33487,Chesapeake, VA,5J8TB4H59FL000943,Acura,RDXAWD
26808,2015,33440,Santa Clara, CA,5J8TB3H52FL016153,Acura,RDXFWD
26900,2015,33433,Wilkes-Barre, PA,5J8TB4H57FL015795,Acura,RDXAWD
27385,2015,33399,Dublin, OH,5J8TB4H31FL023311,Acura,RDXAWD
24900,2015,33393,Laurel, MD,19UUB2F33FA013757,Acura,TLXFWD
24300,2015,33393,Westmont, IL,19UUB2F56FA000521,Acura,TLXFWD
25915,2015,33346,Chesapeake, VA,5J8TB3H37FL015059,Acura,RDXFWD
25500,2015,33307,Elmhurst, IL,5J8TB3H31FL012836,Acura,RDXFWD
26900,2015,33301,Chapel Hill, NC,5J8TB3H3XFL006775,Acura,RDXFWD
17499,2015,33271,Stanton, CA,19VDE1F79FE008961,Acura,ILX5-Speed
26000,2015,33270,Falls Church, VA,5J8TB4H58FL024229,Acura,RDXAWD
26000,2015,33270,Westmont, IL,5J8TB4H32FL015184,Acura,RDXAWD
22495,2014,33192,Montgomeryville, PA,JH4CU2F83EC002940,Acura,TSXSpecial
27446,2016,33059,Plantation, FL,5J8TB3H32GL004200,Acura,RDXFWD
22484,2015,33026,Seffner, FL,19UUB2F52FA002105,Acura,TLXFWD
18999,2015,32888,Davis, CA,19VDE1F34FE002983,Acura,ILX5-Speed
25995,2015,32814,Wantagh, NY,5J8TB4H39FL014971,Acura,RDXAWD
19775,2014,32811,Puyallup, WA,19VDE1F38EE008042,Acura,ILX5-Speed
23900,2015,32779,Birmingham, AL,19UUB2F55FA002969,Acura,TLXFWD
26887,2015,32667,Denver, CO,5J8TB4H57FL001878,Acura,RDXAWD
23195,2015,32627,Winter Haven, FL,19UUB2F50FA013202,Acura,TLXFWD
24995,2015,32580,Midlothian, IL,5J8TB3H35FL001287,Acura,RDXFWD
23490,2015,32381,Roswell, GA,19UUB1F59FA005447,Acura,TLXFWD
23690,2015,32369,Duluth, GA,19UUB2F50FA007402,Acura,TLXFWD
22494,2015,32230,North Miami, FL,19UUB1F57FA011859,Acura,TLXFWD
26583,2015,32133,Plano, TX,5J8TB3H31FL006342,Acura,RDXFWD
23900,2015,32082,Hanover, MA,19UUB2F57FA005694,Acura,TLXFWD
22575,2015,31945,Framingham, MA,19UUB1F55FA000195,Acura,TLXFWD
22900,2015,31934,Oklahoma City, OK,19UUB1F34FA003622,Acura,TLXFWD
24412,2015,31861,Monmouth Junction, NJ,19UUB2F59FA007916,Acura,TLXFWD
25475,2015,31759,Tewksbury, MA,19UUB2F51FA003682,Acura,TLXFWD
24995,2015,31744,Langhorne, PA,19UUB2F34FA006722,Acura,TLXFWD
23600,2014,31734,Merrillville, IN,JH4CU2F42EC004434,Acura,TSX5-Speed
25750,2015,31671,St Louis, MO,5J8TB3H30FL013282,Acura,RDXFWD
24999,2015,31636,Farmington, NY,5J8TB4H34FL005580,Acura,RDXAWD
23908,2015,31601,Dallas, TX,19UUB2F3XFA006711,Acura,TLXFWD
24555,2015,31564,Houston, TX,19UUB2F39FA019059,Acura,TLXFWD
24581,2015,31462,Arlington, TX,19UUB1F53FA001832,Acura,TLXFWD
26309,2015,31340,Verona, NJ,5J8TB4H31FL006086,Acura,RDXAWD
25970,2015,31282,Fredericksburg, VA,5J8TB4H32FL000264,Acura,RDXAWD
24490,2015,31275,Sterling, VA,5J8TB4H3XFL021136,Acura,RDXAWD
26273,2015,31264,Bethesda, MD,5J8TB4H31FL008808,Acura,RDXAWD
25987,2015,31128,Louisville, KY,19UUB2F38FA006982,Acura,TLXFWD
17497,2015,31110,East Haven, CT,19VDE1F54FE003357,Acura,ILX5-Speed
22606,2015,31081,Avondale, AZ,19UUB1F57FA021856,Acura,TLXFWD
27058,2015,31065,Latham, NY,5J8TB4H3XFL003543,Acura,RDXAWD
26500,2015,30993,Wilmington, NC,5J8TB4H34FL010861,Acura,RDXAWD
25251,2015,30946,Santa Clara, CA,5J8TB3H38FL005656,Acura,RDXFWD
27271,2015,30939,Bay Shore, NY,5J8TB4H58FL010590,Acura,RDXAWD
22500,2015,30863,Yonkers, NY,19UUB2F52FA002668,Acura,TLXFWD
24777,2013,30844,Waukesha, WI,5J8TB4H51DL001727,Acura,RDXAWD
25998,2014,30714,West Chester, PA,5J8TB4H51EL009392,Acura,RDXAWD
27000,2015,30654,Tustin, CA,5J8TB3H37FL005549,Acura,RDXFWD
25895,2015,30614,San Jose, CA,5J8TB3H32FL002171,Acura,RDXFWD
23787,2015,30564,Tracy, CA,19UUB1F38FA001923,Acura,TLXFWD
22491,2015,30527,Dallas, TX,19UUB2F37FA006777,Acura,TLXFWD
27394,2015,30515,Ardmore, PA,5J8TB4H37FL008327,Acura,RDXAWD
26995,2016,30511,Brentwood, TN,19UUB2F3XGA010646,Acura,TLXFWD
26597,2015,30491,Dublin, OH,5J8TB4H54FL007122,Acura,RDXAWD
26500,2015,30470,Amesbury, MA,5J8TB4H31FL026502,Acura,RDXAWD
22690,2015,30343,Plano, TX,19UUB1F59FA008039,Acura,TLXFWD
26480,2015,30278,Pleasanton, CA,5J8TB3H56FL003325,Acura,RDXFWD
24857,2016,30204,Carrollton, TX,19UUB1F34GA002018,Acura,TLXFWD
24995,2014,30056,Honolulu, HI,5J8TB3H38EL014095,Acura,RDXFWD
27800,2015,30048,Wilmington, NC,5J8TB4H56FL006618,Acura,RDXAWD
23992,2015,30030,Arlington, TX,19UUB1F51FA003305,Acura,TLXFWD
26000,2015,29948,Tulsa, OK,19UUB2F38FA006755,Acura,TLXFWD
25882,2013,29896,Jenkintown, PA,5J8TB4H56DL012433,Acura,RDXAWD
26990,2015,29859,Savannah, GA,5J8TB3H33FL008920,Acura,RDXFWD
26600,2015,29830,Colorado Springs, CO,19UUB2F56FA004908,Acura,TLXFWD
24929,2014,29784,Batavia, NY,5J8TB4H37EL005684,Acura,RDXAWD
24500,2015,29719,Hazelwood, MO,19UUB2F34FA010897,Acura,TLXFWD
23690,2015,29707,Hyattsville, MD,19UUB1F56FA001937,Acura,TLXFWD
22995,2015,29697,Waterbury, CT,19UUB2F59FA006491,Acura,TLXFWD
25995,2015,29692,Alexandria, VA,5J8TB4H36FL009615,Acura,RDXAWD
26977,2015,29677,Waukesha, WI,5J8TB4H35FL009749,Acura,RDXAWD
26985,2015,29667,Dublin, OH,5J8TB4H39FL013366,Acura,RDXAWD
26999,2016,29656,Orlando, FL,5J8TB4H54GL002374,Acura,RDXAWD
26965,2015,29651,Fort Myers, FL,5J8TB3H31FL009032,Acura,RDXFWD
23900,2015,29624,Fredricksburg, VA,19UUB2F73FA018167,Acura,TLXFWD
24997,2013,29544,Conroe, TX,5J8TB4H5XDL009213,Acura,RDXAWD
24999,2015,29458,Dallas, TX,19UUB2F30FA003882,Acura,TLXFWD
24700,2015,29276,Middletown, NY,19UUB2F36FA003319,Acura,TLXFWD
24900,2015,29235,San Juan, TX,19UUB2F33FA024872,Acura,TLXFWD
23709,2015,29136,Sarasota, FL,19UUB2F32FA002801,Acura,TLXFWD
23490,2015,29136,Plano, TX,19UUB1F55FA000715,Acura,TLXFWD
25614,2014,29100,Indianapolis, IN,5J8TB4H34EL009787,Acura,RDXAWD
25620,2016,29042,Plano, TX,19UUB1F30GA011394,Acura,TLXFWD
27485,2015,29001,Houston, TX,5J8TB3H54FL006045,Acura,RDXFWD
24797,2015,28914,East Stroudsburg, PA,19UUB2F56FA009316,Acura,TLXFWD
23500,2015,28913,Everett, WA,19UUB1F37FA006756,Acura,TLXFWD
25994,2014,28878,Ardmore, PA,5J8TB4H36EL022508,Acura,RDXAWD
24000,2015,28747,Louisville, KY,19UUB2F37FA001336,Acura,TLXFWD
26567,2015,28681,Springfield, NJ,5J8TB4H37FL012507,Acura,RDXAWD
23498,2015,28677,Palatine, IL,19UUB1F3XFA029240,Acura,TLXFWD
24499,2015,28664,Richmond, VA,19UUB1F55FA001203,Acura,TLXFWD
23900,2015,28642,Fairfield, Oh,19UUB1F56FA022416,Acura,TLXFWD
25470,2015,28613,Frisco, TX,19UUB2F73FA008478,Acura,TLXFWD
17995,2014,28558,San Rafael, CA,19VDE1F32EE013625,Acura,ILX5-Speed
26991,2015,28496,Tempe, AZ,5J8TB3H34FL001863,Acura,RDXFWD
26490,2015,28413,Kennesaw, GA,5J8TB4H50FL001852,Acura,RDXAWD
23995,2015,28386,Merriam, KS,19UUB1F5XFA008633,Acura,TLXFWD
23499,2015,28378,Santa Ana, CA,19UUB2F79FA004113,Acura,TLXFWD
24889,2016,28356,El Paso, TX,19UUB1F56GA002510,Acura,TLXFWD
25950,2015,28198,Gaithersburg, MD,5J8TB4H37FL003841,Acura,RDXAWD
24995,2014,28092,Honolulu, HI,5J8TB3H37EL002407,Acura,RDXFWD
26991,2015,28080,Albuquerque, NM,19UUB2F50FA007223,Acura,TLXFWD
26995,2015,28051,Montgomeryville, PA,5J8TB4H31FL028170,Acura,RDXAWD
25150,2015,28032,North Salt Lake, UT,19UUB2F35FA003084,Acura,TLXFWD
25992,2015,28006,Lewisville, TX,5J8TB3H52FL007453,Acura,RDXFWD
25875,2015,27989,Newnan, GA,19UUB3F52FA002207,Acura,TLXSH-AWD
27000,2016,27886,Elmhurst, IL,5J8TB3H31GL019013,Acura,RDXFWD
26965,2015,27811,Wappingers Falls, NY,5J8TB4H58FL005342,Acura,RDXAWD
24498,2015,27798,Wichita, KS,19UUB2F36FA006558,Acura,TLXFWD
28544,2016,27777,Sanford, FL,5J8TB3H31GL006455,Acura,RDXFWD
26480,2015,27765,Pleasanton, CA,5J8TB3H52FL012622,Acura,RDXFWD
24950,2015,27764,Tinley Park, IL,19UUB2F54FA007922,Acura,TLXFWD
27500,2015,27705,Carlsbad, CA,5J8TB3H30FL009586,Acura,RDXFWD
26991,2015,27663,Napa, CA,5J8TB3H35FL001595,Acura,RDXFWD
27000,2015,27561,Dallas, TX,5J8TB3H58FL008462,Acura,RDXFWD
25497,2015,27556,Chantilly, VA,19UUB2F55FA001403,Acura,TLXFWD
24998,2014,27547,Playa Vista, CA,5J8TB3H32EL016666,Acura,RDXFWD
24500,2015,27544,Maumee, OH,19UUB2F55FA001451,Acura,TLXFWD
25590,2015,27538,Irvine, CA,5J8TB3H34FL000731,Acura,RDXFWD
26988,2016,27498,Fort Worth, TX,5J8TB4H30GL000247,Acura,RDXAWD
27458,2015,27478,Dover, DE,5J8TB4H51FL014531,Acura,RDXAWD
25288,2015,27437,Manassas, VA,19UUB2F53FA002730,Acura,TLXFWD
27988,2016,27387,Miami, FL,5J8TB3H31GL002471,Acura,RDXFWD
24000,2015,27343,PLACERVILLE, CA,19UUB1F50FA003716,Acura,TLXFWD
22500,2015,27209,Merrillville, IN,19VDE1F36FE003696,Acura,ILX5-Speed
24786,2015,27206,Sanford, FL,19UUB1F53FA003127,Acura,TLXFWD
